name,jibun_Address,road_Address,postcode
머시기쪽갈비,대전 중구 부사동 91-5 1층 101호 ,"대전 중구 충무로 144-1, 1층 101호 (부사동)",35027
돼지미,대전 중구 오류동 179-2 1층 일부 ,"대전 중구 오류로 66, 1층 일부호 (오류동)",34904
커피정,대전 중구 태평동 375-27 1층 ,"대전 중구 태평로 122, 1층 (태평동)",34881
해피토스트,대전 중구 용두동 26-19 1층 102호,"대전 중구 중앙로13번길 56, 1층 102호 (용두동)",34868
불닭발땡초동대문엽기떡볶이서대전역점,대전 중구 오류동 170-5 1층 107호 ,"대전 중구 오류로 13-10, 1층 107호 (오류동)",34906
국민낙곱새대전직영점,대전 중구 유천동 297-25 황실빌라 101호,"대전 중구 계백로1566번길 41, 101호 (유천동, 황실빌라)",34975
요커(yo.kr)중촌점,대전 중구 중촌동 403-20 1층 일부 ,"대전 중구 목중로26번길 30, 1층 일부호 (중촌동)",34814
카리스,대전 중구 선화동 151-16 1~2층 ,"대전 중구 보문로337번길 20-3, 1~2층 (선화동)",34844
장수식당,대전 중구 문창동 10-3 1층 ,"대전 중구 인창로 36, 1층 (문창동)",34930
부사명가,대전 중구 부사동 140-4 1층 일부 ,"대전 중구 보문로 92, 1층 일부층 (부사동)",35023
콜드버터베이크샵,대전 중구 대흥동 473 동양청사진 1층 일부 ,"대전 중구 중앙로112번길 37, 동양청사진 1(일부)층 (대흥동)",34916
구여사컵밥,대전 중구 산성동 160-1 1층 ,"대전 중구 문화로 22, 1층 (산성동)",34995
타코붐충남대병원점,대전 중구 대사동 248-196 종근빌딩 1층 ,"대전 중구 계룡로920번안길 74, 종근빌딩 1층 (대사동)",34964
진짜대패집대전유천점,대전 중구 유천동 189-12 1층 ,"대전 중구 평촌로 112, 1층 (유천동)",34898
노랑통닭대전목동점,대전 중구 목동 116-35 1층 ,"대전 중구 동서대로 1365, 1층 (목동)",34826
시아(CYA),대전 중구 은행동 76-15 3층 ,"대전 중구 중앙로164번길 43, 3층 (은행동)",34923
서대전맛남의광장,대전 중구 오류동 171-9 시티팰리스 101동 103호,"대전 중구 계백로1685번길 45, 101동 103호 (오류동, 시티팰리스)",34910
사대천왕,대전 중구 문창동 115-11 1층 ,"대전 중구 대전천서로 289, 1층 (문창동)",35029
대종로한우,대전 중구 부사동 98-12 1층 ,"대전 중구 대종로 340-1, 1층 (부사동)",35028
레드레터데이(REDLETTERDAY),대전 중구 유천동 198-8 C동 102호,"대전 중구 평촌로 100, C동 1층 102호 (유천동)",34897
나우앤덴(NOWANDTHEN),대전 중구 대흥동 6-20 1층 ,"대전 중구 대흥로165번길 38, 1층 (대흥동)",34926
메가브릭스(MEGABRIX)과일창고,대전 중구 선화동 192-9 1층 ,"대전 중구 보문로335번길 14-16, 1층 (선화동)",34846
고기생각오리숯불바베큐태평점,대전 중구 태평동 328-4 글로리아빌딩 1층 ,"대전 중구 유천로132번길 37, 글로리아빌딩 1층 (태평동)",34892
하까오손만두,대전 중구 부사동 153-10 1층 ,"대전 중구 대종로 299-1, 1층 (부사동)",35048
"공방카페쉼,",대전 중구 부사동 151-12 2층 ,"대전 중구 보문로 59, 2층 (부사동)",35047
동근이숯불두마리치킨대전중구점,대전 중구 용두동 26-10 1층 ,"대전 중구 선화로22번길 12, 1층 (용두동)",34868
키,대전 중구 오류동 149-4 1층 ,"대전 중구 계룡로 860-9, 1층 (오류동)",34908
테라스키친,대전 중구 은행동 145-1 ,"대전 중구 대종로480번길 15 (은행동, ,144-3,145,144-1(2층))",34921
갑자다방,대전 중구 대흥동 467-3 ,대전 중구 중교로 25 (대흥동),34916
베리몽,대전 중구 대흥동 508-52 1층 ,"대전 중구 보문로 241, 1층 (대흥동)",34941
동산다방,대전 중구 문창동 66-12 지하1층 ,"대전 중구 충무로 164, 지하1층 (문창동)",35024
롯데리아대전중앙점,대전 중구 선화동 3-3 ,대전 중구 중앙로 139 (선화동),34838
롯데리아대전은행점,대전 중구 은행동 55-12 ,대전 중구 중앙로 174 (은행동),34922
한성다방,대전 중구 부사동 130-14 ,대전 중구 보문로 72 (부사동),35023
은혜커피숍,대전 중구 문창동 366-2 ,대전 중구 대전천서로 275 (문창동),35030
고려다방,대전 중구 유천동 335-42 ,대전 중구 대둔산로 496 (유천동),34978
빙그레다방,대전 중구 용두동 26-18 ,대전 중구 중앙로13번길 58 (용두동),34868
제일다방,대전 중구 부사동 91-8 지하1층 ,"대전 중구 충무로 148, 지하1층 (부사동)",35027
타임다방,대전 중구 유천동 285-19 ,대전 중구 문화로 71-1 (유천동),34982
신데렐라커피숍,"대전 중구 은행동 65-8 ,13 (2층) ",대전 중구 중앙로170번길 23 (은행동),34922
순이네카페,대전 중구 선화동 236-5 지하1층 ,"대전 중구 대종로517번길 36, 지하1층 (선화동)",34836
인더레인대흥,대전 중구 대흥동 198-12 2층 ,"대전 중구 대종로 485-1, 2층 (대흥동)",34914
충무다방,대전 중구 부사동 94-27 ,대전 중구 대종로 352 (부사동),35027
시쥬,"대전 중구 선화동 381 지하상가 C 가 12,13호 ","대전 중구 중앙로 지하 145 (선화동, 지하상가 C 가 12,13호)",34838
목동다방,대전 중구 목동 1-134 지하1층 ,"대전 중구 목중로 1, 지하1층 (목동)",34815
메가커피앤마카롱,대전 중구 선화동 381 지하상가 C 가 15 ,"대전 중구 중앙로 지하 145 (선화동, 지하상가 C 가 15호)",34838
삐아또,"대전 중구 은행동 144-1 ,2(1층) ","대전 중구 중앙로156번길 28 (은행동,,2(1층))",34921
코스트코코리아,대전 중구 오류동 116-3 지하2층 ,"대전 중구 오류로 41 (오류동,지하2층)",34906
난초다방,대전 중구 부사동 209-87 ,대전 중구 대종로333번길 82 (부사동),35022
멕시카나치킨대전야구장3루점,대전 중구 부사동 209-1 한밭종합운동장 2층 3루내야측 21호 ,"대전 중구 대종로 373, 한밭종합운동장 2층 (부사동)",35021
피자2001(태평점),대전 중구 태평동 423-4 (1층) ,"대전 중구 계백로 1535-1, 1층 (태평동)",34890
롯데리아중촌점,대전 중구 중촌동 412-1 (1층) ,"대전 중구 목중로 22 (중촌동,(1층))",34814
배스킨라빈스문화홈플러스,"대전 중구 문화동 1-17 홈플러스데스콤㈜문화점, 지하1층 ","대전 중구 계백로 1690, 홈플러스데스콤㈜문화점 지하1층 (문화동)",34956
솔솔찻집,대전 중구 대사동 104-8 1층 ,"대전 중구 보문로 166, 1층 (대사동)",34937
맘스터치산성점,대전 중구 산성동 121-8 1층 ,"대전 중구 대둔산로 391, 1층 (산성동)",35079
럭키다방,대전 중구 대흥동 297-5 (지하) ,"대전 중구 테미로 28-1 (대흥동,(지하))",34948
서대전역3층맛있는한끼,대전 중구 오류동 74 서대전역 3층 ,"대전 중구 오류로 23, 서대전역 3층 (오류동)",34906
포챠오,"대전 중구 문화동 1-13 ,1층 ","대전 중구 계백로 1712, 1층 (문화동)",34956
지정환임실치즈피자,대전 중구 목동 115-34 (1층) ,"대전 중구 목동로 8 (목동,(1층))",34815
스타벅스은행동점,"대전 중구 은행동 48-14 ,15,17(1.2층) ","대전 중구 중앙로 164 (은행동,,15,17(1.2층))",34921
춘향골찐빵,대전 중구 사정동 395-2 1층 ,"대전 중구 대둔산로 310-1, 1층 (사정동)",35057
이츠,대전 중구 대사동 75-6 1층 B동 ,"대전 중구 보문로 146-15, B동 1층 (대사동)",35022
오스하우스,대전 중구 대흥동 630 지하상가(C 가 11호) ,"대전 중구 중앙로 지하 145, 지하상가(C 가 11호) (대흥동)",34838
서대전역프로방스,대전 중구 오류동 74 외17필지(3층) ,"대전 중구 오류로 23 (오류동,외17필지(3층))",34906
웰컴커피숍,대전 중구 산성동 333-6 (1층) ,"대전 중구 산성로16번길 84 (산성동,(1층))",35010
보연다방,대전 중구 부사동 97-19 (지하1층) ,"대전 중구 대종로334번길 29 (부사동,(지하1층))",35028
엄마손만두분식,대전 중구 은행동 128-2 (1층) ,"대전 중구 대종로 508 (은행동,(1층))",34832
이삭토스트부사점,대전 중구 문창동 374-5 (1층) ,대전 중구 대종로 304 (문창동),35033
베스킨라빈스태평점,대전 중구 유천동 326-15 (1층) ,"대전 중구 태평로 26, 1층 (유천동)",34891
끼,대전 중구 대흥동 307-41 1층 ,"대전 중구 충무로 25, 1층 (대흥동)",34952
앤커피,대전 중구 은행동 149-1 (1층) ,"대전 중구 대종로488번길 8 (은행동,(1층))",34921
아마스빈대전은행점,대전 중구 은행동 168-10 (1층) ,"대전 중구 중앙로164번길 38 (은행동,(1층))",34924
본죽앤비빔밥대전은행동점,대전 중구 은행동 139-5 ,대전 중구 대종로 498 (은행동),34832
벅스리아문창점,대전 중구 문창동 367-33 ,"대전 중구 보문로 18, 1층 (문창동)",35030
솔아다방,대전 중구 산성동 136-55 (1층) ,"대전 중구 대둔산로494번길 22, 1층 (산성동)",34979
디에스쿡,대전 중구 산성동 287-20 대진빌라 103호 ,"대전 중구 대둔산로420번길 41 (산성동,대진빌라 103호)",35011
마티네,대전 중구 오류동 187-1 (지하1층) ,"대전 중구 계룡로 800 (오류동,(지하1층))",34903
커피메종,대전 중구 오류동 170-32 1층 ,"대전 중구 오류로 19-5, 1층 (오류동)",34906
미소야,"대전 중구 문화동 311-3 ,한신플러스 106호","대전 중구 계백로1686번길 16, 106호 (문화동)",34958
뚜레쥬르오류중앙점,대전 중구 오류동 175-8 (1층) ,"대전 중구 계룡로 858 (오류동,(1층))",34908
피자스쿨대전문화점,대전 중구 문화동 1-3 센트럴파크 상가동 102호 ,대전 중구 계백로1716번길 87 (문화동),34963
커피하우스 콩,대전 중구 선화동 146-1 (1층) ,"대전 중구 동서대로1440번길 60 (선화동,(1층))",34844
지정환임실치즈피자,대전 중구 옥계동 17-11 1층 ,"대전 중구 모암로7번길 41, 1층 (옥계동)",35067
참도너츠,대전 중구 오류동 171-17 1층 ,"대전 중구 계백로1685번길 33, 1층 (오류동)",34910
이삭토스트유천점,대전 중구 유천동 205-1 (지상1층) ,"대전 중구 계백로1615번길 25 (유천동,(지상1층))",34900
본죽앤비빔밥성모병원점,"대전 중구 대흥동 520-2 , 284-2, 288-0, 289-1, 290-1, 520-3, 560-12(1층) ","대전 중구 대흥로 64 (대흥동,, 284-2, 288-0, 289-1, 290-1, 520-3, 560-12(1층))",34943
현대명가커피,대전 중구 대흥동 465-2 (1층) ,"대전 중구 중교로 33 (대흥동,(1층))",34916
김밥사랑,대전 중구 옥계동 49-3 (1층) ,"대전 중구 대종로 57 (옥계동,(1층))",35076
계룡문고북카페너,대전 중구 선화동 226 (지하1층) ,"대전 중구 중앙로 119 (선화동,(지하1층))",34839
홈플러스(주)문화점초밥코너,대전 중구 문화동 1-17 (지하1층) ,"대전 중구 계백로 1690 (문화동,(지하1층))",34956
홈플러스(주)문화점,대전 중구 문화동 1-17 (지하1층) ,"대전 중구 계백로 1690 (문화동,(지하1층))",34956
허갈닭강정,대전 중구 은행동 48-9 (1층) ,"대전 중구 대종로488번길 31 (은행동,(1층))",34921
배스킨라빈스대전중촌점,대전 중구 중촌동 410-14 1층 ,"대전 중구 목중로 12-1, 1층 (중촌동)",34814
훈이네분식,"대전 중구 문화동 388-4 ,1층 ",대전 중구 산성로 142 (문화동),34999
오구쌀피자,대전 중구 태평동 317 태평아파트상가 401동 109호,"대전 중구 평촌로 111, 401동 109호 (태평동,태평아파트상가)",34895
던킨도넛대전선병원점,"대전 중구 목동 10-7 , 10-27, 10-28, 10-29, 10-30, 10-31, 10-36, 10-38, 10-49, 10-55, 10-64 30-1 (1층) ","대전 중구 목중로 29 (목동,, 10-27, 10-28, 10-29, 10-30, 10-31, 10-36, 10-38, 10-49, 10-55, 10-64 30-1 (1층))",34811
더블유커피공방,대전 중구 대흥동 1-19 (1층) ,"대전 중구 중교로 100 (대흥동,(1층))",34926
베로에스프레소중구청점,대전 중구 대흥동 477-1 (1층) ,"대전 중구 중앙로122번길 34 (대흥동,(1층))",34916
피자마루목동점,대전 중구 목동 52-107 (1층) ,"대전 중구 목중로 51-1 (목동,(1층))",34811
달팽이집,대전 중구 용두동 21-2 1층 ,"대전 중구 계룡로869번길 34, 1층 (용두동)",34868
하이드아웃,대전 중구 대흥동 454-1 1층 ,"대전 중구 대흥로121번길 17, 1층 (대흥동)",34918
파스쿠찌서대전세이점,대전 중구 오류동 156-2 (1층) ,"대전 중구 계백로 1711 (오류동,(1층))",34909
커피프레스까,대전 중구 오류동 191-18 (1층) ,"대전 중구 오류로 108 (오류동,(1층))",34872
지에스25대전국일점,"대전 중구 문화동 1-160 ,1-165,대사동248-270(1층) ","대전 중구 대흥로 14 (문화동,,1-165,대사동248-270(1층))",34945
투썸플레이스대전씨지브이,"대전 중구 문화동 1-16 ,1-226,1-227,1-228,1-229백화점세이(별관6층) ","대전 중구 계백로 1700, 별관6층 (문화동)",34956
본죽앤비빔밥카페충남대병원점,"대전 중구 대사동 640 충남대학교병원 주2, 지하2층 ","대전 중구 문화로 282, 충남대학교병원 주2 지하2층 (대사동)",35015
오구쌀피자,대전 중구 문화동 569-21 두루타운(1층)103호 ,"대전 중구 당디로6번길 76 (문화동,두루타운(1층)103호)",35008
피자스쿨태평점,대전 중구 유천동 197-1 1층 ,"대전 중구 평촌로 90, 1층 (유천동)",34897
카페베네은행동점,"대전 중구 은행동 170-42 (1,2층) ","대전 중구 중앙로164번길 48 (은행동,(1,2층))",34924
멜팅커피,"대전 중구 선화동 4 ,5-1,5-3,5-4(1층) ",대전 중구 대종로 509 (선화동),34838
카페일노베,대전 중구 은행동 32-1 (1층) ,"대전 중구 대종로 522-1 (은행동,(1층))",34832
똑똑한만두찐빵,대전 중구 태평동 327-18 (1층) ,"대전 중구 평촌로105번길 52-2 (태평동,(1층))",34893
세븐일레븐선화점,대전 중구 선화동 34-2 (1층) ,"대전 중구 대종로505번길 22 (선화동,(1층))",34838
이삭토스트문화점,"대전 중구 문화동 284-94 ,0-0 문화근린빌딩(1층) ","대전 중구 문화로 173 (문화동,,0-0 문화근린빌딩(1층))",34960
몽피자,"대전 중구 산성동 78-5 ,119-1 한밭가든아파트 113동 (1층) 104호 ","대전 중구 보문산로 31 (산성동,,119-1 한밭가든아파트 113동 (1층) 104호)",34990
지에스이십오대흥본점,"대전 중구 대흥동 452-107 ,108승촌빌딩(1층) ","대전 중구 중교로 30 (대흥동,,108승촌빌딩(1층))",34917
할리스커피전문점,"대전 중구 오류동 151-1 ,3,4 (1층)104호,(2층)202호 ","대전 중구 계룡로 876 (오류동,,3,4 (1층)104호,(2층)202호)",34909
국수나무,"대전 중구 문화동 1-55 ,25,56,57,58,242 미성프라자(1층) 109호 ","대전 중구 계백로1716번길 26 (문화동,,25,56,57,58,242 미성프라자(1층) 109호)",34956
김밥천국,대전 중구 산성동 110-48 1층 ,"대전 중구 당디로50번길 5, 1층 (산성동)",34993
파이집,대전 중구 유천동 200-19 (1층) ,"대전 중구 계백로1615번길 67, 1층 (유천동)",34897
건강카페하나은행점(2호점),대전 중구 오류동 176-1 (1층) ,"대전 중구 계룡로 820 (오류동,(1층))",34903
지에스25보문오거리점,대전 중구 대사동 95-2 (1층) ,"대전 중구 충무로 84 (대사동,(1층))",35022
진어전수제어묵베이커리,대전 중구 오류동 74 외 17필지(3층) ,"대전 중구 오류로 23, 3층 (오류동)",34906
커피잉글랜드,대전 중구 선화동 417-3 (1층) ,"대전 중구 선화로 70 (선화동,(1층))",34860
서대전역허니빈스,대전 중구 오류동 74 외 17필지 서대전역(3층) ,"대전 중구 오류로 23 (오류동,외 17필지 서대전역(3층))",34906
카페무지개,대전 중구 사정동 355-5 (1층) ,대전 중구 대둔산로346번길 1 (사정동),35057
(주)카페베네,대전 중구 안영동 703 (1층) ,"대전 중구 대둔산로199번길 43 (안영동,(1층))",35084
이마트24대전선병원점,대전 중구 중촌동 412-6 (1층) ,"대전 중구 목중로 24 (중촌동,(1층))",34814
헤이독,"대전 중구 대흥동 147-9 , 147-14 (3층) ",대전 중구 대흥로157번길 48 (대흥동),34925
